  0.200000003       25.9699993    
  0.300000012       60.6150017    
  0.400000006       110.230003    
  0.500000000       174.005005    
  0.600000024       249.320007    
  0.700000048       335.250000    
  0.800000072       430.959991    
  0.900000095       529.674988    
   1.00000012       632.340027    
   1.10000014       736.880005    
   1.20000017       843.169983    
   1.30000019       949.619995    
   1.40000021       1057.17505    
   1.50000024       1162.75500    
   1.60000026       1265.46997    
   1.70000029       1366.47998    
   1.80000031       1463.43994    
   1.90000033       1555.85498    
   2.00000024       1645.03003    
   2.10000014       1727.77002    
   2.20000005       1805.12000    
   2.29999995       1876.69995    
   2.39999986       1943.80505    
   2.49999976       2004.76501    
   2.59999967       2059.68994    
   2.69999957       2108.90503    
   2.79999948       2153.32007    
   2.89999938       2192.83008    
   2.99999928       2228.15991    
   3.09999919       2259.66504    
   3.19999909       2287.44507    
   3.29999900       2311.82495    
   3.39999890       2333.83008    
   3.49999881       2353.91992    
   3.59999871       2371.85010    
   3.69999862       2388.44995    
   3.79999852       2402.85498    
   3.89999843       2415.73511    
   3.99999833       2426.70996    
   4.09999847       2436.30005    
   4.19999838       2444.66504    
   4.29999828       2452.07495    
   4.39999819       2458.50000    
   4.49999809       2463.92993    
   4.59999800       2468.60498    
   4.69999790       2472.77002    
   4.79999781       2476.31006    
   4.89999771       2479.37988    
   4.99999762       2481.82495    
   5.09999752       2484.12500    
   5.19999743       2486.51001    
   5.29999733       2488.73511    
   5.39999723       2490.74512    
   5.49999714       2492.47510    
   5.59999704       2493.98999    
   5.69999695       2495.16992    
   5.79999685       2496.14502    
   5.89999676       2497.12500    
   5.99999666       2498.05005    
   6.09999657       2498.76489    
   6.19999647       2499.25000    
   6.29999638       2499.55005    
   6.39999628       2499.77002    
   6.49999619       2499.87500    
   6.59999609       2499.93506    
   6.69999599       2499.98999    
   6.79999590       2500.00000    
   6.89999580       2500.00000    
   6.99999571       2500.00000    
   7.09999561       2500.00000    
